Year,Genre encoded,Votes encoded,Director encoded,Actor 1 encoded,Actor 2 encoded,Actor 3 encoded,Predicted_Rating
1953,5.9,5.8,5.8,5.8,5.8,6.0,5.799999999999836
1973,6.0,5.8,6.2,5.8,5.8,5.8,5.8000000000000025
1943,6.0,5.8,6.0,5.8,5.9,5.9,5.800000000000003
1993,5.4,5.8,5.4,5.4,5.7,5.9,6.6
1933,5.9,5.8,5.9,6.4,6.3,5.8,6.5
2014,5.9,5.5,6.6,5.9,5.9,5.5,4.3
1974,6.0,5.8,5.8,5.8,5.7,5.8,5.799999999999836
1986,5.5,6.0,6.0,5.6,5.3,6.0,5.6
2006,5.7,6.8,4.5,6.6,6.8,6.3,7.0
1937,5.6,5.4,5.9,5.6,3.4,3.4,3.7
2019,5.4,5.8,5.1,5.8,5.8,5.8,5.8000000000000025
2009,5.5,5.8,5.7,6.1,5.7,5.8,5.8
1995,5.1,5.8,5.8,5.5,6.3,5.9,5.8
1989,5.9,7.0,4.8,4.8,5.0,5.4,7.1
1974,6.1,5.7,5.6,5.8,5.8,5.8,4.7
1933,6.0,5.8,5.8,5.8,6.2,5.8,5.8
2021,4.8,5.8,7.8,7.8,7.8,7.8,7.8
1983,6.4,6.2,6.9,7.8,7.8,5.9,7.8
2016,6.2,5.8,6.5,5.8,5.8,5.4,5.800000000000004
1983,5.7,5.7,5.9,5.9,5.6,6.1,5.8
1981,5.7,5.8,5.8,6.1,6.7,6.5,5.8
2018,6.1,6.4,6.3,6.0,6.3,6.3,6.1
1948,6.0,5.8,5.9,5.8,6.8,6.1,5.8
1935,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2005,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1990,5.7,5.8,5.8,5.5,5.8,5.8,5.800000000000006
2017,5.6,5.8,5.2,5.4,5.8,5.8,5.8
1964,6.0,6.2,6.2,5.7,7.0,6.7,7.2
1990,6.4,6.3,6.9,6.7,7.5,7.5,8.4
1954,6.0,5.8,5.9,5.9,5.9,6.1,5.8
1976,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000006
1985,5.9,6.5,7.0,6.1,5.9,4.5,5.3
2007,5.9,6.0,4.4,5.5,4.9,5.1,5.8
1943,6.0,5.8,6.5,5.8,5.9,5.9,5.800000000000004
1991,5.9,5.4,5.8,5.7,5.7,5.7,5.400000000000001
2000,5.8,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1963,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1954,6.0,5.8,5.8,5.9,6.0,6.5,5.800000000000006
2005,5.6,5.8,5.8,6.2,5.8,5.9,5.800000000000008
2001,5.9,5.8,4.9,5.8,5.8,5.8,5.8000000000000025
1967,6.0,5.6,6.2,6.3,6.4,5.9,6.4
1959,6.1,5.8,6.2,5.8,6.1,6.2,5.8
2005,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1979,5.6,5.8,5.9,5.5,5.6,5.7,5.8
2018,5.9,5.4,6.1,6.1,6.1,6.1,6.1000000000000005
1972,6.1,5.7,6.6,6.1,5.5,5.8,5.7
1990,5.9,5.4,4.7,5.6,5.8,5.7,5.0
1967,5.6,5.8,6.2,5.8,5.7,6.0,5.800000000000004
1972,6.1,5.6,6.7,6.0,6.0,6.0,6.3
1973,6.0,5.7,6.1,6.0,6.7,6.0,6.4
1963,6.2,5.7,6.2,6.0,6.0,6.4,6.0
1922,6.3,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1959,6.0,5.8,6.5,5.8,6.1,6.4,5.8
2019,5.4,5.8,7.0,5.8,5.8,5.8,5.8
2018,6.0,5.6,6.9,8.0,8.0,8.0,8.0
1948,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1990,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1957,6.2,5.2,6.3,6.8,6.4,6.5,6.8
2020,5.4,6.9,6.9,6.9,6.9,6.5,6.9
1987,5.7,5.8,5.8,5.8,6.3,6.0,5.799999999999999
2019,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2015,5.9,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1977,5.8,6.1,5.8,6.8,6.3,6.2,7.0
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1954,6.0,6.0,7.2,6.4,6.0,5.9,6.1
2014,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2021,5.4,1.8,4.4,5.3,3.3,5.1,2.3
1990,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1978,6.0,5.7,6.5,6.3,5.9,6.1,6.2
2021,6.0,5.4,3.7,3.7,5.8,5.1,3.7
1948,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1973,5.5,6.2,6.4,5.7,6.1,5.1,6.0
2003,5.3,5.1,4.5,6.2,4.3,4.4,3.9
1959,6.2,7.9,7.1,6.8,6.4,6.4,7.9
1981,5.6,5.7,6.4,5.8,5.6,5.9,5.4
1956,5.5,5.6,5.5,5.8,5.6,5.7,2.7
1948,6.0,5.8,5.9,5.8,5.8,5.9,5.8
2015,5.5,5.0,5.1,4.6,4.9,5.5,4.9
1984,6.1,5.6,5.2,5.6,5.6,5.4,5.4
2010,6.1,5.6,5.8,5.8,5.9,5.9,5.8
2021,5.9,8.3,8.6,8.3,8.3,8.3,8.5
1968,6.3,6.0,6.2,6.2,6.3,6.2,7.1
1985,5.7,5.8,5.8,6.3,5.8,5.8,5.800000000000008
2019,5.9,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2019,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1959,5.6,5.7,6.7,6.7,6.1,6.5,6.6
2007,6.8,7.3,6.7,5.8,6.8,7.0,7.9
2000,6.0,7.0,5.2,6.5,6.3,5.6,7.1
2017,6.0,5.9,8.1,8.1,8.1,8.1,8.1
1954,6.1,5.8,5.8,6.0,6.1,5.5,5.8
1948,6.0,5.8,6.0,5.9,5.9,5.9,5.8
1997,5.7,5.8,5.1,4.8,5.1,5.3,5.8
1982,6.0,5.8,5.8,5.8,5.8,5.3,5.8
1995,4.6,6.0,5.4,5.7,5.2,5.3,4.6
1980,6.0,5.8,6.9,6.7,6.7,6.7,6.7
1933,6.0,5.8,5.8,5.9,5.8,5.9,5.799999999999836
1984,5.0,5.8,5.5,6.2,5.3,5.4,5.5
1993,5.6,5.8,5.8,5.5,5.9,5.9,5.800000000000006
1973,6.7,7.0,7.0,6.4,6.9,6.7,7.2
2002,5.6,5.8,5.7,5.8,5.7,5.3,5.8
2009,5.5,6.2,5.8,5.2,5.2,6.2,6.5
2019,6.6,5.8,5.8,5.8,5.3,5.8,5.799999999999836
1989,5.6,6.2,5.8,5.0,6.3,5.3,6.2
2021,5.8,5.8,5.3,5.8,5.2,5.8,5.8
1989,5.6,5.8,5.9,6.1,5.5,6.0,5.8
1965,5.5,6.3,6.2,6.3,6.5,6.4,6.8
2008,6.5,5.7,6.9,6.9,6.9,6.2,7.3
1995,5.6,5.4,6.0,6.6,5.7,6.3,6.4
2019,5.8,5.8,5.8,6.1,5.8,5.8,5.8
2014,5.9,4.7,5.2,5.4,4.7,3.6,3.6000000000000005
1932,6.0,5.8,5.8,5.8,5.8,6.4,5.8
1946,5.9,5.8,6.2,5.9,6.2,6.1,7.1
1932,6.0,5.8,5.6,5.5,5.9,5.8,5.8
2010,5.7,5.5,2.7,2.7,2.7,5.4,2.7
2011,5.7,4.3,4.0,5.5,4.8,5.8,3.3
1988,6.0,5.8,5.9,5.8,6.0,4.7,5.800000000000003
1946,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2021,5.4,5.7,4.9,5.9,5.9,5.9,5.8
1980,5.6,5.4,4.6,5.3,6.0,5.8,5.0
2001,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1975,6.1,5.8,5.8,6.1,6.0,6.2,5.8
2008,5.7,5.7,6.0,5.5,6.0,6.0,6.0
1980,5.6,5.8,7.0,6.8,6.7,5.3,6.0
2015,5.9,5.0,6.5,6.8,6.5,6.2,6.8
2013,6.0,7.3,7.3,7.3,6.7,5.9,6.4
2019,5.8,7.3,7.0,5.5,6.6,7.3,7.3
1978,6.0,5.8,6.1,5.9,5.9,5.9,5.800000000000007
2000,5.9,4.8,6.0,5.5,5.3,5.5,4.9
2012,6.0,5.8,5.2,5.5,5.8,6.3,5.8
1993,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2016,5.8,6.4,5.7,6.5,5.8,5.7,6.3
1996,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2016,6.0,5.8,5.8,5.9,5.8,5.8,5.799999999999836
2016,6.2,5.8,6.2,6.2,6.4,5.8,5.4
1973,5.4,5.8,5.7,6.0,6.0,6.1,5.8
2002,5.7,5.8,5.9,5.8,5.8,5.9,5.799999999999973
2001,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1956,5.9,5.8,5.9,5.8,6.3,5.8,5.800000000000006
1969,5.6,5.8,5.8,5.9,5.8,5.8,5.799999999999836
1994,5.6,4.6,4.1,5.7,5.2,4.4,2.5
1982,6.0,6.0,6.3,6.1,6.4,5.8,5.8
2010,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1936,6.0,5.8,6.0,6.2,5.9,5.9,5.8
2001,5.6,5.8,5.5,5.4,5.8,5.7,5.1
1992,5.9,5.4,5.2,5.4,5.3,6.3,5.8
1993,5.7,5.4,5.4,4.9,5.1,4.2,3.6
2017,5.8,5.8,5.8,6.3,6.8,6.8,5.8
1983,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2019,6.0,5.7,8.2,8.2,7.4,6.6,8.200000000000001
2003,6.0,5.1,3.1,3.1,5.0,3.1,3.1
1996,5.5,5.7,4.8,5.5,5.1,5.3,5.0
1957,5.7,5.9,5.4,5.9,6.5,6.4,5.7
1988,5.7,5.8,6.1,4.9,4.3,6.1,5.8
2012,5.8,5.6,4.0,4.0,4.0,4.3,4.0
2011,6.0,5.7,3.8,3.8,3.8,4.7,3.8
2015,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1966,5.8,5.8,7.1,6.1,6.2,6.1,6.9
2020,7.0,5.8,5.8,6.8,5.8,5.8,5.800000000000008
1984,5.5,5.1,5.9,6.6,6.6,5.4,7.5
1994,5.3,5.7,5.2,4.8,4.1,4.8,4.7
1931,5.5,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2020,6.0,9.1,8.4,9.1,6.3,5.4,9.1
1988,5.8,5.4,6.1,5.9,6.0,6.4,6.1
2003,6.0,6.1,6.5,5.5,7.4,6.1,7.3
1981,6.0,5.8,5.3,5.9,5.9,5.9,5.8000000000000025
2001,5.7,5.4,4.2,5.9,5.9,5.9,4.8
1948,6.0,6.2,6.6,5.6,6.9,6.1,7.8
2013,5.5,5.7,5.8,5.4,6.8,6.8,5.8
2015,5.8,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1992,5.9,5.1,5.6,5.1,5.6,5.7,5.0
2014,5.7,5.8,5.3,5.6,5.5,5.3,5.4
2005,6.4,7.2,6.2,6.5,5.7,7.2,7.200000000000001
1934,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1989,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2005,6.0,6.8,6.4,5.9,5.5,6.7,6.4
1994,6.0,5.4,4.9,5.7,6.8,6.5,6.6
1967,6.0,5.7,6.9,5.9,5.9,5.9,7.3
1978,6.0,5.8,5.9,5.9,5.9,5.9,5.800000000000006
2003,6.0,5.7,4.9,5.9,3.7,4.8,4.6
2014,6.1,6.0,5.8,5.8,6.7,5.8,7.2
2001,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2013,6.6,5.7,7.8,7.8,7.8,7.8,7.8
1984,5.7,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2013,5.9,7.8,7.4,7.1,7.9,6.5,7.8
1936,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1988,5.9,5.8,6.0,5.4,5.3,5.8,5.8
1986,6.6,6.2,5.5,5.5,6.2,5.8,4.7
2000,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1960,5.9,5.8,6.2,6.2,6.6,5.8,6.4
1961,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2002,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1965,5.6,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1962,7.1,5.6,5.9,6.4,6.8,5.9,7.0
1989,5.5,6.2,5.5,5.4,6.1,4.9,4.7
1951,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1956,6.4,5.9,6.5,6.0,6.5,5.9,5.9
2014,6.0,7.7,7.7,7.7,7.7,7.5,7.7
2011,6.0,5.8,6.5,5.8,5.5,5.8,5.800000000000004
1993,5.6,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2005,5.5,5.1,5.6,5.2,5.7,5.2,5.1
1936,6.0,5.6,5.9,5.8,6.0,6.3,5.4
2017,5.6,6.1,6.1,6.7,6.1,6.1,6.1
1999,6.2,7.5,6.9,5.8,5.3,5.7,7.5
1995,5.6,5.4,4.7,5.5,5.5,4.9,3.4
1960,6.1,5.9,6.5,6.0,6.4,6.0,5.9
1992,5.6,5.8,5.9,5.9,5.9,5.9,5.800000000000005
1977,5.6,5.8,5.8,5.4,5.6,5.1,5.8
1993,6.0,5.7,4.8,5.7,5.1,5.5,4.3
1931,6.0,5.8,5.8,5.9,5.8,5.8,5.799999999999836
1951,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1978,5.6,5.8,5.5,6.3,5.7,5.9,4.9
1990,6.3,5.3,5.6,6.8,6.7,5.1,6.7
1999,5.5,8.1,6.2,6.9,6.3,5.1,8.1
2000,5.4,5.8,5.8,5.8,5.5,6.2,5.800000000000004
1935,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1955,6.1,5.7,6.1,6.0,6.3,6.5,6.5
1984,5.6,5.7,3.2,4.9,3.2,5.6,3.2
1946,6.0,5.8,6.1,6.1,5.9,5.9,5.8
2021,5.5,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1995,5.5,6.4,5.7,5.3,5.1,5.4,4.7
1965,6.4,8.4,7.0,6.8,6.8,6.6,8.3
1956,5.7,5.8,5.9,5.9,6.0,6.0,5.800000000000001
1948,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1988,5.9,5.8,6.0,5.8,5.8,5.9,5.800000000000007
2019,6.0,5.8,5.8,6.2,5.8,5.8,5.800000000000008
1971,5.9,5.8,5.8,5.8,5.9,5.8,5.799999999999836
2018,5.8,5.4,5.6,6.1,5.6,5.4,5.4
2015,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2019,5.8,5.4,4.7,4.7,5.9,5.9,4.7
2011,5.5,5.7,5.2,4.8,5.3,5.4,4.3
1937,6.0,5.8,5.9,5.8,5.8,5.9,5.800000000000004
2016,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1949,6.0,5.8,5.8,6.2,5.9,6.0,5.8
1989,5.5,6.0,5.6,5.7,5.6,5.2,5.6
2010,5.9,5.4,7.0,6.5,5.1,6.9,5.4
1998,5.6,7.3,4.8,6.9,6.0,6.3,7.4
1958,6.1,5.7,6.4,6.5,5.7,6.2,5.4
2001,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2002,5.9,5.4,4.9,5.2,5.2,5.3,5.2
1991,6.0,6.2,6.6,7.0,6.9,6.2,7.1
2019,6.0,5.8,5.0,5.9,5.9,5.9,5.8000000000000025
1991,5.9,5.7,4.3,5.3,5.9,5.3,5.0
1994,5.9,4.2,5.0,5.1,5.2,5.1,4.1
1975,5.5,5.7,6.5,5.9,5.9,5.8,5.6
2016,6.7,7.9,7.2,6.8,5.9,5.5,7.9
2021,5.5,5.4,4.2,4.2,4.2,4.2,4.200000000000001
1982,6.0,5.8,6.5,6.0,6.5,5.8,7.4
1995,5.7,7.1,6.7,6.4,5.3,6.3,7.099999999999997
1987,5.6,5.7,4.5,4.1,5.6,5.3,4.1
1945,6.0,5.8,6.4,6.0,5.9,5.9,5.8
2009,5.8,5.7,6.4,6.7,6.3,5.8,6.8
1971,6.4,5.3,6.0,6.4,6.2,6.2,5.5
2018,5.6,5.8,6.4,5.2,5.7,6.2,6.5
1985,6.0,5.4,8.3,6.2,6.6,6.1,8.200000000000001
1991,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2010,5.7,6.0,7.0,6.3,6.3,6.9,7.2
1983,6.0,5.7,5.8,6.7,6.5,6.1,6.7
1999,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2002,5.7,5.1,5.5,4.8,5.1,5.4,5.3
1995,5.6,5.8,5.8,5.3,5.6,6.8,5.8
2005,6.0,5.8,5.7,5.8,5.8,5.2,5.8
2000,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2016,5.4,6.0,6.8,6.4,6.8,6.3,6.5
1990,5.6,4.4,4.4,6.0,5.5,5.7,5.1
2010,6.0,5.8,5.8,6.4,6.7,5.5,5.8
2006,5.6,5.8,3.9,5.5,3.6,3.9,3.7999999999999994
2008,5.4,6.5,4.7,4.1,4.5,3.7,3.7
2012,6.0,5.8,6.3,5.8,5.8,5.8,5.8
2019,4.8,5.8,6.5,6.5,6.5,6.5,6.5
1981,6.6,5.8,6.1,6.0,6.1,6.3,6.8
1945,6.0,5.8,5.9,6.0,5.8,5.8,5.800000000000004
1947,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1981,5.7,5.7,5.2,6.2,6.2,5.7,6.5
2002,5.6,5.8,5.8,5.8,5.5,5.2,5.8
1952,5.9,6.6,7.1,7.3,6.2,7.7,7.4
2019,6.4,5.8,6.3,5.9,5.9,5.9,5.8
1964,6.4,7.5,7.1,6.8,6.5,7.4,7.5
1978,5.7,5.8,5.9,5.9,5.9,5.9,5.800000000000003
2021,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1983,5.5,5.8,6.4,6.0,6.4,5.4,5.8
2005,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1997,6.0,5.4,4.2,4.7,4.1,5.4,4.200000000000001
2020,4.8,2.1,4.4,4.2,4.4,5.1,1.8
1989,5.0,5.8,6.3,5.5,6.1,5.4,5.8
2018,5.7,5.8,5.8,5.7,5.8,5.8,5.800000000000006
2021,5.7,5.1,3.5,6.2,3.9,3.5,3.5
1954,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1986,5.7,5.6,6.4,4.2,5.6,5.9,4.4
1992,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1984,5.7,5.8,6.4,5.9,6.7,6.0,6.5
1968,6.0,5.8,5.7,5.8,5.8,5.8,5.799999999999836
2001,5.5,5.9,5.3,5.2,5.9,5.3,5.0
1988,5.6,5.8,5.7,5.4,6.0,5.9,5.8
1992,6.0,5.8,5.6,5.9,5.9,5.9,5.799999999999836
1959,6.5,5.8,6.1,6.8,6.4,6.4,6.2
1997,6.0,5.8,5.4,5.5,5.8,6.1,6.5
1948,6.0,5.8,5.9,5.9,5.9,5.9,5.8
1936,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1970,6.0,5.7,4.4,6.2,5.9,5.6,6.3
2016,6.0,5.7,7.2,7.2,7.2,6.7,6.7
2021,5.7,5.8,5.4,6.1,5.8,5.8,5.8000000000000025
1983,5.8,5.6,5.2,5.3,6.2,5.9,6.1
1988,6.0,5.8,5.8,5.8,5.9,5.8,5.799999999999836
1984,6.0,5.8,5.8,6.3,6.6,5.6,5.8
1972,6.0,5.8,6.2,5.8,5.7,6.5,5.8
2002,5.5,5.8,4.5,5.6,5.0,5.4,3.7
1975,6.2,6.6,7.0,6.5,6.3,7.0,7.3
1989,5.7,5.8,5.7,5.7,6.3,5.9,5.8
1969,5.9,5.0,6.4,6.4,6.3,6.5,6.6
1975,6.0,5.7,5.5,5.9,5.4,6.1,6.2
1955,6.4,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1934,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2012,5.7,5.7,5.6,5.4,4.4,6.9,5.8
2004,5.4,5.7,5.4,2.7,4.8,4.8,3.9
1955,5.7,5.8,6.5,6.0,6.2,6.0,5.8
1967,5.7,6.1,6.0,5.9,6.5,6.4,6.7
1946,6.0,5.8,6.4,5.9,5.9,5.9,5.800000000000004
1985,6.0,6.2,5.5,5.3,5.8,6.0,4.7
1972,6.0,5.8,5.8,5.8,5.8,6.9,5.8
1943,6.0,5.7,5.8,5.9,5.8,5.9,6.4
1934,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2001,6.0,5.7,6.0,6.1,6.1,6.1,5.9
1969,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1990,6.0,6.3,6.2,6.7,5.3,5.5,6.5
2005,5.7,5.8,5.7,5.8,5.8,5.8,5.799999999999836
1990,5.6,5.8,5.2,5.2,5.6,4.9,5.2
1957,5.7,6.1,6.5,6.0,6.7,7.4,7.2
1981,6.0,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2003,5.6,5.8,4.9,5.8,5.0,5.7,6.5
1978,5.7,5.8,5.9,5.9,5.9,5.9,5.800000000000003
1959,6.0,5.9,6.3,6.7,6.0,6.4,7.6
1972,5.5,5.7,6.0,6.1,5.9,6.0,5.1
2008,5.7,4.6,4.6,4.5,3.9,5.5,4.8
2019,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1985,5.6,6.2,6.8,6.6,6.8,6.1,7.4
2019,5.8,7.8,5.3,6.8,5.3,6.4,7.9
2010,6.2,7.2,6.4,6.4,7.2,6.1,7.1
1990,5.6,5.8,5.8,5.5,5.8,5.8,5.800000000000006
1935,6.0,5.8,6.1,5.9,5.9,5.9,5.800000000000004
2000,6.4,5.4,6.1,5.2,5.0,4.5,5.5
1959,5.4,5.8,5.8,6.0,5.9,6.3,5.800000000000004
1944,6.0,5.8,5.8,5.8,5.7,5.8,5.799999999999836
2015,5.7,5.0,3.8,5.2,3.8,4.8,4.8
2016,5.7,6.5,6.2,6.0,6.3,6.5,6.4
2019,5.6,5.8,6.6,4.4,5.2,5.0,3.8
2004,5.7,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2007,5.7,5.3,6.2,4.3,4.3,5.6,4.3
2017,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
1965,6.1,5.7,6.5,5.9,6.3,6.5,6.5
1995,5.7,5.7,5.4,3.5,5.0,4.9,3.9
1956,5.8,5.8,6.0,5.5,6.1,6.0,5.800000000000006
1999,6.1,5.8,5.8,5.5,5.2,5.8,5.8
2019,5.6,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2005,6.0,6.2,7.0,7.0,6.0,5.5,6.2
2019,5.8,5.7,7.1,6.9,6.6,7.0,7.0
1989,6.0,5.1,6.0,5.8,6.2,5.8,6.2
1935,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2005,6.0,5.8,5.4,5.1,4.7,6.1,4.7
2021,6.0,5.8,6.7,6.3,5.5,5.8,5.8
1974,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2017,5.9,5.8,5.9,5.8,5.8,5.8,5.8
2018,5.4,6.3,6.1,7.4,6.1,7.4,6.6
2020,6.0,5.4,6.1,6.1,6.8,6.4,6.9
2019,6.3,7.8,6.7,7.0,7.8,6.8,7.8
1954,5.8,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1962,6.1,5.4,5.9,6.1,6.5,5.9,5.4
1967,5.7,5.8,5.8,5.9,5.9,5.8,5.799999999999836
2003,5.5,4.6,4.6,4.6,4.3,5.3,4.7
2018,6.6,8.2,7.0,6.4,6.4,6.3,8.200000000000001
2021,5.9,5.8,5.8,5.1,5.8,5.8,5.800000000000005
1994,5.7,5.8,5.8,5.3,5.5,5.2,5.8
1968,5.6,5.8,5.8,5.9,5.9,5.9,5.799999999999836
1935,6.0,5.6,5.9,5.8,6.0,6.3,5.4
2013,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1954,6.0,5.8,6.1,6.0,6.3,6.2,3.6
2019,6.0,5.8,6.0,5.9,5.9,5.9,5.8
2018,5.8,5.7,5.8,5.5,4.9,6.4,6.1
1999,5.7,5.8,4.9,5.1,5.8,5.7,5.799999999999998
1972,5.6,5.4,6.3,6.0,5.7,6.3,7.4
1989,5.4,5.7,4.8,3.8,4.8,6.0,4.5
2009,5.5,3.7,4.4,4.7,5.3,5.4,3.6
2002,5.3,3.1,4.8,6.3,3.9,5.2,3.0
1998,4.8,5.7,5.2,6.0,5.1,5.5,4.8
1968,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1935,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1962,6.0,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2013,6.0,5.8,5.8,5.8,5.6,5.8,5.799999999999836
2000,5.6,5.8,5.8,4.9,5.2,5.5,5.8
1967,6.2,5.5,6.0,6.5,6.5,6.4,7.1
1979,5.5,6.1,5.7,6.6,5.8,5.8,7.6
1980,5.8,5.8,6.1,6.0,7.2,5.8,6.0
2013,5.7,5.8,5.4,5.3,5.5,5.1,5.8
2013,5.3,5.7,4.4,5.8,5.7,5.7,4.7
1981,6.1,5.8,5.9,5.8,5.8,5.7,5.8
2015,6.0,6.4,6.0,4.2,4.2,4.2,3.9
2019,5.9,5.8,5.8,5.8,5.8,5.8,5.799999999999836
2017,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1994,5.5,5.7,5.4,6.1,5.7,5.4,5.2
2015,5.7,5.8,5.8,6.5,5.8,5.8,5.800000000000008
1938,6.0,5.8,5.8,5.8,5.9,5.9,5.799999999999836
2015,5.7,6.3,6.6,6.6,6.6,5.6,7.4
2007,6.0,5.8,5.7,5.8,5.8,5.8,5.799999999999836
1964,5.6,5.8,5.8,5.8,5.8,4.6,5.800000000000003
1998,5.6,8.2,5.5,5.1,5.9,6.1,8.200000000000001
1935,6.0,5.8,5.9,5.9,6.0,5.8,5.8
2008,5.8,5.3,5.3,4.2,5.0,5.4,5.3
1977,5.6,6.0,5.9,5.9,6.4,6.2,6.3
1955,6.0,5.8,6.1,5.8,6.0,5.8,5.8
2004,5.6,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1969,6.5,5.8,6.0,6.0,5.9,6.4,5.800000000000007
1971,5.4,6.3,5.7,6.1,6.8,5.8,6.2
1958,5.6,5.8,5.8,5.8,5.8,5.9,5.799999999999836
2019,6.1,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1948,6.0,5.8,5.8,5.8,5.8,5.8,5.799999999999836
1943,6.0,5.7,5.7,5.9,5.9,5.9,6.4
1961,6.1,5.8,6.4,6.8,6.4,6.3,6.5
2019,6.5,5.8,5.8,5.7,5.9,5.9,5.800000000000005
1980,5.5,5.7,5.9,5.3,5.7,6.1,5.7
1957,6.0,5.8,5.8,5.9,5.8,6.1,5.8
1953,6.4,6.4,6.5,7.3,7.4,6.7,7.7
1986,6.0,5.8,5.9,5.9,5.9,5.9,5.799999999999973
1955,6.1,5.5,6.6,6.3,6.6,6.4,6.7
1978,6.0,5.4,7.1,6.7,5.5,7.1,7.1
2005,5.7,5.8,5.8,5.8,5.9,5.9,5.799999999999836
1992,5.7,5.8,5.8,5.9,5.9,5.9,5.799999999999836
2002,5.7,5.8,5.9,5.9,5.9,5.9,5.799999999999973
2019,6.0,5.8,5.1,5.8,6.1,5.8,5.8000000000000025
1947,6.0,5.8,5.8,6.1,6.0,5.9,5.8
1967,6.0,5.8,5.9,5.8,5.8,5.9,5.800000000000006
